source_id,sample_id,split,layout_typology,typology_name,builtup_sqft,carpet_sqft,bhk,room_count,source_hash
cubicasa5k/labels/train/10659.txt,10659,train,3,Multi-Wing Villa,3686.0,3237.5,5,22,3f4e78af2ee30c7db8e7798deec6eaad80b4e7ff61e0ba33168686b32a6886f8
cubicasa5k/labels/train/10662.txt,10662,train,0,Compact Studio,606.9,501.7,1,3,0fba99aeb854b05cf5eb2f0566eb7af5df5898bcef49edbee2c1f5cc8cab40e7
cubicasa5k/labels/train/10666.txt,10666,train,1,Zoned Family Residence,1724.5,1525.6,2,5,fd5437b32034e49db4ccf42ea8bb87154dd1698897b43710c6400bc6d09db727
cubicasa5k/labels/train/10668.txt,10668,train,1,Zoned Family Residence,1307.1,1103.3,2,8,d403b4587ef5f71f013c9aef16d98c319fdfa4c8be26a26f9c4f1074fd157538
cubicasa5k/labels/train/10669.txt,10669,train,0,Compact Studio,725.1,609.2,1,4,0ab5a9a6d226d0c50dcacc12b75bf0423f3f65c28f6a48cb55fa53f2ba0c3eb2
cubicasa5k/labels/train/1067.txt,1067,train,1,Zoned Family Residence,772.0,661.6,2,6,1bee2bd1a05f204d63eb8d7c2bee3f2876ae9b3ad949e1c6d5199de8235de1ec
cubicasa5k/labels/train/10670.txt,10670,train,1,Zoned Family Residence,1225.9,990.8,2,5,d53675a69485bdfeb306b888ee01cbbe26f727f79085a0cfc479d22d49af8dac
cubicasa5k/labels/train/10672.txt,10672,train,1,Zoned Family Residence,1250.1,1116.3,2,7,7d90b0c9ff536e1bb30c7a46acb2f79581a7b01293bc6d3b4ad04eb90e1f71ca
cubicasa5k/labels/train/10674.txt,10674,train,3,Multi-Wing Villa,3566.1,3231.7,4,12,06eafab5675ffe7ecefea4887684e990f7182a492cd3c03918d8f6bbdf4c9d2d
cubicasa5k/labels/train/10676.txt,10676,train,3,Multi-Wing Villa,2969.9,1369.8,4,8,6b324c45e971291a23d5c593b6e0a197df19d10a3be7ac48fdda0f6ed218fb39
cubicasa5k/labels/train/10678.txt,10678,train,0,Compact Studio,515.8,446.0,1,7,cf66d15e81cdd0ec7e5e8268c5a63a802b7ae230e212abc16e200a19f5dd3408
cubicasa5k/labels/train/10685.txt,10685,train,0,Compact Studio,605.9,504.4,1,3,a89ea2df8b392ea8194fb609a7fff2afa02c15b008c0e46d7681f42799a8f418
cubicasa5k/labels/train/10689.txt,10689,train,3,Multi-Wing Villa,3392.4,2919.9,4,14,1933d57bdd25a6122075df0ce97e24644dd998389cae84f87e6daeacde052579
cubicasa5k/labels/train/10690.txt,10690,train,0,Compact Studio,629.1,539.8,1,6,eacd9bedb80bea3d412c5b3ca37b3a83414cb3eca8ad3a1542b4a10c7022a2f3
cubicasa5k/labels/train/10692.txt,10692,train,1,Zoned Family Residence,950.9,816.3,2,6,4f388ef68ded717806065dfa28de564b396319fa28ec9a1430ff9acc7a1541c0
cubicasa5k/labels/train/10695.txt,10695,train,3,Multi-Wing Villa,2947.0,2661.7,5,15,3d3a046c4e075817a05381f0d8cd17863a8d8f92e5fb7760098a63a2d0f014e8
cubicasa5k/labels/train/10697.txt,10697,train,3,Multi-Wing Villa,844.5,709.0,4,10,4a8cd82fc667507c4d442ce4dcc6d7bd07569780a9e06567dd188db68cd88a44
cubicasa5k/labels/train/10699.txt,10699,train,3,Multi-Wing Villa,1676.6,1497.2,4,13,a05d3d7b9a992d50705bcd2ca5a212aa67e6e5e28309a008486a828c49314a62
cubicasa5k/labels/train/107.txt,107,train,1,Zoned Family Residence,1777.3,1597.9,3,9,f92ef7a2b546a45fac02a147e31650a5ecfa35828ca7197599f5668c923f935a
cubicasa5k/labels/train/1070.txt,1070,train,3,Multi-Wing Villa,2134.8,1895.4,4,10,ce4bd9ea1a91e5ac64f7c3ab3a878b50bbb244eaaa6c745e02e851bdc2c69c32
cubicasa5k/labels/train/10700.txt,10700,train,0,Compact Studio,955.5,723.3,1,3,d0d4318cb8d96f12d41aae44830d89274bd85a32a027462347062af78a1689b2
cubicasa5k/labels/train/10702.txt,10702,train,3,Multi-Wing Villa,3153.7,2545.8,5,16,9a4e3324b459baee713a4074331011c8ea6e2d98b4a4544fbac01e623ec7bf02
cubicasa5k/labels/train/10705.txt,10705,train,3,Multi-Wing Villa,1693.5,1499.8,4,10,792baf92bebb97f12dabc535eddce9da5f4862976d319c3c54141a8f2aafcb90
cubicasa5k/labels/train/10706.txt,10706,train,3,Multi-Wing Villa,2597.6,2228.0,5,16,c65c21a3ae6052d5c18d31fdb4df79f10e02b6b32c850f71d5d06cf3e3ef0c9f
cubicasa5k/labels/train/10709.txt,10709,train,3,Multi-Wing Villa,3290.4,3005.2,5,24,999f4f6eba69a5e4ebc4396d6f683623ecfce9287165ecceab89109767790263
cubicasa5k/labels/train/1071.txt,1071,train,3,Multi-Wing Villa,1881.1,1639.1,4,12,98c36632d77cc8a9b338a15798ca0b2dcbfd6b5dbcb9ad1d5c441359b909a408
cubicasa5k/labels/train/10711.txt,10711,train,0,Compact Studio,613.6,505.4,1,6,f7ff1f1ed137955e0c51dbe2a93320810e5eee2ad967d5066ed31f94f0d1afe0
cubicasa5k/labels/train/10714.txt,10714,train,3,Multi-Wing Villa,1938.1,1681.9,4,12,dc4572898a6978187e598a626e409234c4d858ffc2a5d26b5d0ef8e0a3d72595
cubicasa5k/labels/train/10715.txt,10715,train,1,Zoned Family Residence,1099.8,968.7,2,7,d9ae9ee965fc2bc63ced5fd949493af35da49ae2da20cf09172b434e77b1752e
cubicasa5k/labels/train/10717.txt,10717,train,1,Zoned Family Residence,1611.1,1352.8,2,7,57d0774b067bf6e003a88660edf888fc175fcd2e90df4818e0cfdcbe380377b2
cubicasa5k/labels/train/10719.txt,10719,train,1,Zoned Family Residence,1223.0,1058.4,3,9,4eb0a468c727437b649cb45389268ac3b20011e7e80898cf3cb8737281923196
cubicasa5k/labels/train/1072.txt,1072,train,1,Zoned Family Residence,1336.6,1160.0,2,6,66398cc7a8303b6f32a5cbb8d397c32930449d5546d4a77b8ce873c1c05001c7
cubicasa5k/labels/train/10722.txt,10722,train,3,Multi-Wing Villa,3649.2,2914.9,5,15,032f01b1b0e7b1512523ce45fe74623187b4ad3303b16800443a32e1f0474c26
cubicasa5k/labels/train/10726.txt,10726,train,3,Multi-Wing Villa,3522.1,3238.8,4,10,a46a4e7b9c6e865f130125f6e23f340c5ce9e7b438d7ec8c157b7a03f0510175
cubicasa5k/labels/train/10727.txt,10727,train,1,Zoned Family Residence,655.5,561.2,2,5,4c6bd2c6df09fe519b395740aa0b6d0cc35e55573b86b8fe9bc8f8aeb89611e6
cubicasa5k/labels/train/10730.txt,10730,train,1,Zoned Family Residence,801.2,665.4,3,9,8cda2387622c2480dd10d3609bd16fc087742e8c57710c39156f5e2d104c6cbd
cubicasa5k/labels/train/10732.txt,10732,train,3,Multi-Wing Villa,3379.7,3031.1,5,15,6b81bbfd98084d4d3e6cd51d6c429569e10210ca747839cce164a8dd56c09415
cubicasa5k/labels/train/10733.txt,10733,train,1,Zoned Family Residence,757.8,666.8,2,7,489848563a69c3164937ff504f9dd1499a8077af647a0c3a2b41ee6546c54760
cubicasa5k/labels/train/10735.txt,10735,train,0,Compact Studio,583.1,498.0,1,7,9bd40d5d43569ee706bab6619f662e02aad4a3a5335d285370e96438e7255925
cubicasa5k/labels/train/10736.txt,10736,train,0,Compact Studio,503.4,411.1,1,4,d69482ca0d64cadecbe2d6707f3e2482e1d250962c2cee6ea2736f51ed6b2962
cubicasa5k/labels/train/10737.txt,10737,train,0,Compact Studio,572.3,450.9,1,5,37d366c1d38c6fe4c6df42d929dad98c214c99088fc1242ed073c150e222c6e9
cubicasa5k/labels/train/10738.txt,10738,train,0,Compact Studio,460.3,356.6,1,3,94bea97fdfd8a5873be7d2d18be464f1c3e25e845cbdc2fa123bb6ba1ac0cd6a
cubicasa5k/labels/train/10739.txt,10739,train,0,Compact Studio,328.5,259.1,1,3,7058c8b7ffe0235af9342ff8fcf54240ecf347c1a219677f027c2f97364b6ba9
cubicasa5k/labels/train/10740.txt,10740,train,0,Compact Studio,289.4,227.1,1,3,0a1bd1dd833756e8f85c603bab420e2510cd4486eb20466996e85d6088ebb9e7
cubicasa5k/labels/train/10741.txt,10741,train,0,Compact Studio,317.5,244.4,1,3,dc525472ad8cd1809efcea387db6ebbc76b60e0b79e743c61055c70804822d83
cubicasa5k/labels/train/10745.txt,10745,train,1,Zoned Family Residence,2139.4,1832.5,3,9,c1c423b7e3cf7253e45ca8db7d31a26e405e702fdd7ce3fc1a1022e6ed6a953d
cubicasa5k/labels/train/10746.txt,10746,train,0,Compact Studio,453.0,361.5,1,5,2d8843262dfb5f837cb0c8eb97cb9795d2b44fd951e62aa8befdbc7317344075
cubicasa5k/labels/val/10.txt,10,val,3,Multi-Wing Villa,4857.9,4399.7,5,18,a0bf712bbd636c64ae72fd8ecb8e613fbfb705ff8262407bc5349fcff1f32c35
cubicasa5k/labels/val/10026.txt,10026,val,1,Zoned Family Residence,1204.1,1082.4,2,7,61bb6f0ff94749e69f03bcaf25caa4d1980ad6393a1c8bef923ad171f0e18940
cubicasa5k/labels/val/1012.txt,1012,val,1,Zoned Family Residence,1834.6,1609.9,3,9,681fe41938339eb34374175fd554e8e3b958256a921b1badc143bf4a219a3b94
cubicasa5k/labels/val/10132.txt,10132,val,3,Multi-Wing Villa,4249.4,3800.1,4,13,10cc79a2c32070842e6c54700019a65ba8e05d3df04bc5104664fb0c3f869229
cubicasa5k/labels/val/10143.txt,10143,val,3,Multi-Wing Villa,1316.5,1139.5,5,15,570afcdaa73530134fa72459b2f90b8dda845f14d736642c732d5b9e90e36d60
cubicasa5k/labels/val/10211.txt,10211,val,3,Multi-Wing Villa,2389.6,2122.0,4,11,8750a4f59928bbeb27b425e88c45691606134b2dbf052298c209e74a45f5c217
cubicasa5k/labels/val/10221.txt,10221,val,3,Multi-Wing Villa,4124.9,2865.3,4,14,fdc08ee561ac8c12af8a2a76f98e2410f18b4815e9456eb456ef224f3219cfa2
cubicasa5k/labels/val/10275.txt,10275,val,0,Compact Studio,611.4,535.2,1,6,c8a9ac5f2be537e93f11582711cd8317ea7ea7a2f31ef20a066f85e913cc0c86
cubicasa5k/labels/val/10295.txt,10295,val,3,Multi-Wing Villa,6680.3,5736.6,4,13,647beb89c24e60932b32f7ba09f88b5d372ff1b7927809e154bd964b35693da4
cubicasa5k/labels/val/10298.txt,10298,val,0,Compact Studio,233.3,197.4,1,6,d2f6c5dad47104414370c56d0d43153222d837e541bd284e2253bffe6a2d6a51
cubicasa5k/labels/val/10319.txt,10319,val,1,Zoned Family Residence,1341.8,1140.1,2,7,e57063ce64f4b1b0d3bc8e0ea3349d42e2ff4e50ecc76b4df467c9ce23b333ef
cubicasa5k/labels/val/1041.txt,1041,val,0,Compact Studio,506.5,427.5,1,4,43b6206b4d17a6555bdc94ebef3074f457a86218c36fe76d322e60248a1189c5
cubicasa5k/labels/val/10495.txt,10495,val,2,Linear Spine,853.9,748.4,2,7,93671a41687cdeac2cb1c5774f912264f096d965ec67ca6aba8e6d6a4f86cb7d
cubicasa5k/labels/val/10514.txt,10514,val,3,Multi-Wing Villa,2116.3,1734.9,4,13,1834071fc370b8eae1a5a9b1df0fdc56c5f9c1b7de6904028b3926fca237556d
cubicasa5k/labels/val/10543.txt,10543,val,3,Multi-Wing Villa,1213.4,1079.1,4,11,48065eb6e86cb4081106bd5ad6a7cf652a5af585b522b2ee8423fb3a9ad2366d
cubicasa5k/labels/val/10546.txt,10546,val,0,Compact Studio,474.9,401.5,1,6,77b393d2f6735306a85523eb048c97de710eb910485c68d82d5c87f86cf208dd
cubicasa5k/labels/val/10548.txt,10548,val,0,Compact Studio,440.8,354.1,1,5,1b772e6d5867392db4dbe33928c1f7f0a14c9a3721df22f40007527bbfb328d1
cubicasa5k/labels/val/10550.txt,10550,val,3,Multi-Wing Villa,3027.7,2553.4,4,9,4a80828daaa424809345ca18a9827fd76ebfde88117a7259bab0f7db6104a37c
cubicasa5k/labels/val/10579.txt,10579,val,0,Compact Studio,789.6,657.6,1,4,c8a9bd7919c18fcb24d2e3885126e7e4b12249504793f5dce8428a49662cb8d4
cubicasa5k/labels/val/10632.txt,10632,val,1,Zoned Family Residence,1911.1,1687.2,2,5,af3e658cac1ba8433f2062d524367fbe018e1102b5b15de5c176ee37f4ef8873
cubicasa5k/labels/val/10634.txt,10634,val,3,Multi-Wing Villa,2178.3,1917.9,4,10,9155ca5e68e1efd3fb080766cd5cbb0ac5a99b85b7d027641b2970dc62493cac
cubicasa5k/labels/val/10639.txt,10639,val,0,Compact Studio,655.9,492.6,1,4,6c56553ea948476d819fbee4ee9b14542925d9ee7c31ae61d4cc6bb92bc69921
cubicasa5k/labels/val/10650.txt,10650,val,3,Multi-Wing Villa,940.0,809.9,4,10,66e96fe7928b8594ea64677f8df13522de2313274dc858909e0bb25474d40509
cubicasa5k/labels/val/1066.txt,1066,val,1,Zoned Family Residence,1918.6,1719.2,3,9,ad6e23d39114a2a7c1e9b7f13c6d070ba12c90bf6ebdcaa1bc6fb55278ca08fb
cubicasa5k/labels/val/10731.txt,10731,val,3,Multi-Wing Villa,3409.7,2969.5,5,20,19bcbc7c63df40655642c2f6383c8a597c140529789125002c401d49c13b57d2
cubicasa5k/labels/val/10742.txt,10742,val,3,Multi-Wing Villa,3131.5,2788.8,4,10,65c851cd91f6ce7d6cd7ae2ec6d45ea0c2bfa3c4984685f1722982786c2404ff
cubicasa5k/labels/val/11014.txt,11014,val,0,Compact Studio,205.3,171.9,1,5,27f96337a4287b958307c825f4fac9956b8d3ce5911f6cc732bcbbd390b28d2d
cubicasa5k/labels/val/11142.txt,11142,val,1,Zoned Family Residence,1154.9,992.9,2,6,e6353c41381d6c34f14f15eb6c75c330353bed722f11abb107a8a40b94f6bb97
cubicasa5k/labels/val/1115.txt,1115,val,1,Zoned Family Residence,1030.3,868.8,2,7,f5793069fd8af90b4f5f678307263b388babbb3164a8e84380a915bead4e43d3
cubicasa5k/labels/val/11159.txt,11159,val,3,Multi-Wing Villa,2742.0,2262.2,5,18,b71543091e1ac0dfe4656b0a4374d45a496437baaba9b153ffa0bdbcb474af17
cubicasa5k/labels/val/11220.txt,11220,val,3,Multi-Wing Villa,1627.1,1469.3,4,11,2aa7aed5d8c57345334ab6330a25078aa64e3c80fbb79b524ae434cc1f41645c
cubicasa5k/labels/val/11311.txt,11311,val,3,Multi-Wing Villa,1703.8,1483.0,4,11,bb3ffb2de1ed5d6da98f9621eb9ddeb1fd747c28040c2f0049e5d469ba75660c
cubicasa5k/labels/val/11401.txt,11401,val,3,Multi-Wing Villa,1067.4,928.8,4,10,57129817eec8092099e6106ddb28a216832b6c5d348b0dcdd6c7b6e0ab975d2c
cubicasa5k/labels/val/11404.txt,11404,val,3,Multi-Wing Villa,1874.3,1692.6,4,10,b4e35de51e1e3ab5be36626a38877f5ffa791ed1b00e8b9dabada2a29bb4f80a
cubicasa5k/labels/val/1144.txt,1144,val,0,Compact Studio,184.7,154.5,1,3,e4668e3848ab205bfb1712649efa58ca705bc706622439c899b90d422d0ba6c5
cubicasa5k/labels/val/11453.txt,11453,val,3,Multi-Wing Villa,3880.5,3460.2,4,14,32dfab251447a12d36c633950344bb75627108a1e3b96b0dc906f6e812d72364
cubicasa5k/labels/val/11494.txt,11494,val,1,Zoned Family Residence,1112.4,963.7,2,8,5b7a1ab948a91ddab232a10382d437fea8aa3eed382987478fe2054c4282792c
cubicasa5k/labels/val/11567.txt,11567,val,3,Multi-Wing Villa,1173.7,987.2,4,10,d5b5f2c794fc2f3b38aae33618d548b8fe33e2f8a7d00d6ceaf2f5f283cae8cb
cubicasa5k/labels/val/11624.txt,11624,val,1,Zoned Family Residence,1743.5,1548.9,3,9,308c8cbea666a82b80c03328655cfdf542ab915ceaf8eaa814a55079d2684197
cubicasa5k/labels/val/11691.txt,11691,val,0,Compact Studio,495.2,385.9,1,3,109809d41442e774b7ec45ec6cb1758ef1f248872661337352863e4a8dc87462
cubicasa5k/labels/val/11693.txt,11693,val,0,Compact Studio,606.5,538.3,1,6,f09de7c59b2a2a81634677f651b538c5091fa40c3c86c1066b276fb0c1fed4c6
cubicasa5k/labels/val/11714.txt,11714,val,0,Compact Studio,983.0,846.3,1,3,1a272916cd048f695815a0debbb9ff777d2918254644e5f245f6f4d3c3855907
cubicasa5k/labels/val/11727.txt,11727,val,1,Zoned Family Residence,835.2,719.5,2,7,1618192f7d586a978aa57061a20453a0faf0747b1eb60b0394273ba10335981b
cubicasa5k/labels/val/11816.txt,11816,val,1,Zoned Family Residence,756.5,674.5,2,6,353d76e7964cf746b72c0b1a3a4ae5bb11106cffdaaeeec9aee5627bc55b4756
cubicasa5k/labels/val/11818.txt,11818,val,3,Multi-Wing Villa,1662.1,1419.2,5,17,b5b7997c37909a37fa65646e0589fab992f8f18b6f965e9a805ac57724ff4431
cubicasa5k/labels/val/11832.txt,11832,val,3,Multi-Wing Villa,3642.4,3293.3,4,12,10ca86cb2c198a25c3cb639fb82daa99e371058bfa7b10a961465488943abe25
cubicasa5k/labels/val/11877.txt,11877,val,1,Zoned Family Residence,1737.6,1594.2,2,8,2e4059795696dd6fbbf6ff9722d85156f8960ebe6ff72b9ca7831e7b2cecc67e
cubicasa5k/labels/val/12003.txt,12003,val,3,Multi-Wing Villa,2503.0,2267.8,4,10,a85d2a953f48a1bacb41587d68bede59d31df986f27c9828caae4aa46b9e5b54
cubicasa5k/labels/val/12007.txt,12007,val,0,Compact Studio,145.2,120.0,1,3,4982c5dbb9e0b1ac242fea5dbd13674665a773a1a971cd7b2331adefa4a584cd
cubicasa5k/labels/val/12020.txt,12020,val,1,Zoned Family Residence,1122.8,978.1,2,7,d01f6268c128eacd854d632ce94e59d78e74a3520309b3d2875d05d03934193d
cubicasa5k/labels/val/12063.txt,12063,val,3,Multi-Wing Villa,2314.3,2144.8,5,25,359a103e685ed1e7b686a09a9fe7849b46198394af78cab6a46835f7fbdbf3c0
cubicasa5k/labels/val/1216.txt,1216,val,3,Multi-Wing Villa,3580.2,3286.4,4,13,a84b05238de6dcac7979569dc1cc8928d32f53a277e2871b8e6129f3147fb894
cubicasa5k/labels/val/12210.txt,12210,val,1,Zoned Family Residence,1274.9,1097.6,2,7,10db8a6fc49ff18eaa9c74bce60b7f7b77b55b0fa1920a2e55535d37b399861d
cubicasa5k/labels/val/12239.txt,12239,val,3,Multi-Wing Villa,3880.4,3499.8,4,8,03f6775937744822a27c4477e3dc07567858b06014bfc44cf5dc3ac0b1eb5c74
cubicasa5k/labels/val/12288.txt,12288,val,1,Zoned Family Residence,1440.5,1220.2,2,7,815c9501d0165291f9939d3e4c9a664d01080f10b75f00204d170be72b503f22
cubicasa5k/labels/val/12294.txt,12294,val,3,Multi-Wing Villa,1121.0,952.0,4,12,7a918b2528f29a36421f4824712f675f70f63ce1c35f21b25b42ff6698f248d7
cubicasa5k/labels/val/12501.txt,12501,val,0,Compact Studio,512.4,448.8,1,8,9e77d9e33fa3996b15d7a7a8ef17c69e430998b2d0b98af3f778205d7852e91a
cubicasa5k/labels/val/12541.txt,12541,val,1,Zoned Family Residence,699.2,600.5,2,5,5b64157fb132d290ef0aa4b67e8e7a8b4031be74de903b5583015e9840cc91f2
cubicasa5k/labels/val/12665.txt,12665,val,3,Multi-Wing Villa,1001.5,858.8,4,10,893ef173fd54b142bc2d0ae351808591034e997a98415d4873d92e20375a62c1
cubicasa5k/labels/val/12676.txt,12676,val,0,Compact Studio,675.9,536.4,1,4,0c727a46be22ed14196b054c0e91cf7b4f368148993a751a49c8ca58352afc74
cubicasa5k/labels/val/12687.txt,12687,val,1,Zoned Family Residence,878.0,776.6,2,7,bcd74c9a65f84718a64dd489fb2137741fab5cdca63b270db97a8b3fe553bb98
cubicasa5k/labels/val/12708.txt,12708,val,2,Linear Spine,1221.5,1062.4,2,6,758a6f826f14a5f243559cf5fd3492df4287677d9f2f2d1055bdaeb47cd752d6
cubicasa5k/labels/val/12710.txt,12710,val,0,Compact Studio,649.1,547.3,1,4,f97df63fd7097ce1fdeca4545b4cdb1bef3ef95f70efaf316200fedaf382074f
cubicasa5k/labels/val/12711.txt,12711,val,1,Zoned Family Residence,1076.5,962.3,2,5,1c59c60fa208034189bc3911b3d4f5df991ec9a9821140fbb74b8a583b15331c
cubicasa5k/labels/val/12786.txt,12786,val,1,Zoned Family Residence,946.2,788.9,2,6,947e6b5edf826cb80d6126cf1d97cbeeee3a3cce8613b2458f0f82cda45a5436
cubicasa5k/labels/val/1280.txt,1280,val,3,Multi-Wing Villa,1795.2,1626.6,4,13,cb04583481406ffbcd693db17dcb2581d2b688a932bcf0299768ca97f322b84b
cubicasa5k/labels/val/12803.txt,12803,val,3,Multi-Wing Villa,2574.4,2238.9,4,8,4c1377bb9420209e250fce8f38695920ee3c3329a1408ed1fd395a229a7f2fbd
cubicasa5k/labels/val/12886.txt,12886,val,1,Zoned Family Residence,886.2,731.9,2,5,3da87f4342c7ce0614e6e27456a8a3290d851faf2c1fa01945de5a678872a317
cubicasa5k/labels/val/12951.txt,12951,val,3,Multi-Wing Villa,3418.2,3093.6,4,12,0d05c0be270bd271c99a99c00491528e84143f572865fb111703e1caeb202686
cubicasa5k/labels/val/12956.txt,12956,val,1,Zoned Family Residence,720.8,586.2,2,6,6de5f5a9253941cb38f1e1a4457215aa2c320f9941063a365d9a798ad763137a
cubicasa5k/labels/val/13013.txt,13013,val,3,Multi-Wing Villa,7544.9,6364.4,5,36,7beaa72fbad90eb9381cbbab5e6f16bd5b0c9c97fd83204a95870e56698e47a1
cubicasa5k/labels/val/13213.txt,13213,val,3,Multi-Wing Villa,3637.4,3314.6,5,19,232b19ebd5734e9dcca25ea2d08b9a0410bd575c8824c8946d6c26dcf0c8fd61
cubicasa5k/labels/val/13239.txt,13239,val,3,Multi-Wing Villa,2526.5,2221.8,4,9,cd543120d3ee61a8ce5a1ea310779ec5ca3d2bc9117f998a732063aac488651d
cubicasa5k/labels/val/13283.txt,13283,val,3,Multi-Wing Villa,5023.4,4366.2,5,15,890ec6928bf2da08bb50c57d8036dd8342480e023f46e22fd8c01055eff8a034
cubicasa5k/labels/val/13285.txt,13285,val,1,Zoned Family Residence,813.1,680.7,2,5,456c97ab5b56aa479c42d72d90297e766cebee695b7c4e7a2e58853d67a12ec2
cubicasa5k/labels/test/1.txt,1,test,3,Multi-Wing Villa,2051.2,1614.6,4,11,65d3e2a62a99b0c6f17d3b0dc3d2eed4ba0c26e2d59657e930c512d5f2ddadaf
cubicasa5k/labels/test/10008.txt,10008,test,3,Multi-Wing Villa,3819.7,3421.8,5,20,4f5b77dd0877c4b3a469a2acd90b1ba4cae3c96e602534ea0d466db5c8befafe
cubicasa5k/labels/test/10016.txt,10016,test,3,Multi-Wing Villa,3865.5,3516.9,5,17,b0ae131e114f88d1e8c615839e1fb2659db35e2067ec0f24e3d23bb83170f00f
cubicasa5k/labels/test/1004.txt,1004,test,1,Zoned Family Residence,660.0,581.4,2,8,2dadf46e468369ddd4580c0cf61f080709a954ffd5b270ab4c16fdecfb30daaf
cubicasa5k/labels/test/10180.txt,10180,test,3,Multi-Wing Villa,4701.0,4125.3,4,14,e1f0fedbcb74960e7b84b60d8de0a2917b4460f493122d278ded8f010086fa85
cubicasa5k/labels/test/10195.txt,10195,test,3,Multi-Wing Villa,2914.8,2280.9,5,22,d58664ee22c65f327eadcc6f4428f473ed49694e935a388eec3ec520be2c7532
cubicasa5k/labels/test/1021.txt,1021,test,3,Multi-Wing Villa,5180.9,4251.5,4,11,a2092994e59faff0c00aa0f1b067bd324dc3becae71c78ef8b623a35786ea50a
cubicasa5k/labels/test/10216.txt,10216,test,3,Multi-Wing Villa,788.6,689.7,4,10,34966d353b591dcacc527564ff15983d3976fe6c4accba72b131888a24e134fd
cubicasa5k/labels/test/10234.txt,10234,test,3,Multi-Wing Villa,1350.6,1175.7,4,10,a9ec537654fc322214d5e97f29a5ac2035b2d4b5264ea48eb5066855c77b0a50
cubicasa5k/labels/test/10316.txt,10316,test,1,Zoned Family Residence,973.7,795.1,2,8,66588c20ec597dca98a9631d0d98d22b087bd4216a10f290833b91e9ba2cee03
cubicasa5k/labels/test/10345.txt,10345,test,1,Zoned Family Residence,1469.8,1193.4,2,7,1b96b8a0c5f59d29b8074452904d7009a5cd985d7bf4987b76364a56d008451f
cubicasa5k/labels/test/10393.txt,10393,test,3,Multi-Wing Villa,2641.4,2416.4,5,16,a1c68188d873b7c7b7a5365c1eb735b2213f2f290154eccfc0b1379f87174ff8
cubicasa5k/labels/test/10478.txt,10478,test,0,Compact Studio,820.6,697.9,1,4,c5d265d0549df0c60d9606e0dcd46fe09d5a6dbc3663b3fbcca7176ddb02fd7e
cubicasa5k/labels/test/10504.txt,10504,test,1,Zoned Family Residence,890.6,778.2,2,7,82149f809396971cda12248593f854e4b8befde550a2e6c980d610edae3b9b53
cubicasa5k/labels/test/10560.txt,10560,test,3,Multi-Wing Villa,1994.3,1799.4,4,12,e04d7065c7513f38fd97dbbf326e23e7aad6f00eb02262575179db649061f889
cubicasa5k/labels/test/10595.txt,10595,test,1,Zoned Family Residence,759.6,681.8,3,9,b1421e2827d0f931d88c7ca6cf19acaa8b5773ca135061ee21016d5dda000ee3
cubicasa5k/labels/test/10602.txt,10602,test,1,Zoned Family Residence,1366.0,1192.4,2,6,c93ad67d775a8436becf944aa9dc0a35806489af798b5f14f8c23823a96294c0
cubicasa5k/labels/test/10614.txt,10614,test,0,Compact Studio,553.9,489.0,1,4,b049389c68f31bc7ab1248debd40e76216901eb9d9d5675ac52c0d2b8147b182
cubicasa5k/labels/test/10630.txt,10630,test,3,Multi-Wing Villa,3405.4,3209.8,5,17,2d4e129a1cf31284978b4b3da3c43b8bb115d28335e1979e860c90ca719a3318
cubicasa5k/labels/test/10707.txt,10707,test,1,Zoned Family Residence,1224.1,1073.4,2,8,e21103e2c8839048e68dcfe770adc1c74cce103efa6e2203320a237fcc56848e
cubicasa5k/labels/test/10712.txt,10712,test,1,Zoned Family Residence,1162.9,1004.8,2,7,afcd188ca924441a070e60f3643091095524543385986a31fd98419057f4973a
cubicasa5k/labels/test/10728.txt,10728,test,0,Compact Studio,389.5,306.0,1,4,a5fadb0ef9ee028655a428f40c6401055230839f15ad5d6daa83a4a0f4c78ddd
cubicasa5k/labels/test/10762.txt,10762,test,1,Zoned Family Residence,1322.5,1107.4,2,6,c85cee21978e3eb70c4c7fcefbbdbf462e69225f3d4def3aceb96627c9d21278
cubicasa5k/labels/test/11035.txt,11035,test,3,Multi-Wing Villa,3408.0,2953.8,5,22,71d03ea40222651233cd2263b11b493042ce35340e796144c8a09309a5222c59
cubicasa5k/labels/test/11079.txt,11079,test,0,Compact Studio,374.6,303.1,1,5,af61417c5a8471e8e26faddfac997fb2355cdcdd35ece681c20d703ef1c70b78
cubicasa5k/labels/test/1109.txt,1109,test,2,Linear Spine,800.7,725.1,3,9,fe4ae41067318158da657701f3c3abf831a5fe5a748ac2e109bcae38d4f594ee
cubicasa5k/labels/test/11091.txt,11091,test,0,Compact Studio,709.1,600.0,1,4,7557028307e4b28053cddd8322746aef3dab2741f2c96456e507b0004263fe8a
cubicasa5k/labels/test/11101.txt,11101,test,0,Compact Studio,579.1,471.3,1,5,c45187e90ad6dd34145d1ff589d4d69eb46078795b95a082d0118624abbdf01d
cubicasa5k/labels/test/11118.txt,11118,test,0,Compact Studio,463.3,402.5,1,3,a5dabc12675669a463d92b6317cafe67be9716b27d25072bbe42e8962a057371
cubicasa5k/labels/test/11193.txt,11193,test,2,Linear Spine,1266.9,1110.9,3,9,ff9e26a1fb170345c25141866880879101ce94a80c9d2bca2150a67f3281f9ca
